Date,Date,Organic_Traffic,Unique_Visits,First_Time_Visits,Returning_Visits,Impressions,CTR,Avg_Position,Bounce_Rate,Day_of_Week,Is_Weekend,Month,Traffic_Lag7,Traffic_Lag14,Rolling_Mean_7,Rolling_Std_7,Algorithm_Flag
2020-01-02,2020-01-02,2820,2083,1754,329,2326,0.0289,12.6,0.3845,3,0,1,1864.0,3793.0,1886.4285714285713,294.22149091166466,0
2020-01-03,2020-01-03,2970,2180,1859,321,2043,0.0331,13.2,0.3739,4,0,1,1927.0,2688.0,2023.0,458.2372020398707,0
2020-01-04,2020-01-04,2111,1526,1300,226,1612,0.0249,15.6,0.4055,5,1,1,1679.0,1682.0,2172.0,576.20511394236,0
2020-01-05,2020-01-05,2393,1788,1514,274,1578,0.0257,12.4,0.3489,6,1,1,1962.0,1880.0,2233.714285714286,536.3589327697441,0
2020-01-06,2020-01-06,3704,2770,2341,429,3084,0.0293,12.3,0.4236,0,0,1,2469.0,2451.0,2295.285714285714,524.5778347985153,0
2020-01-07,2020-01-07,3760,2915,2492,423,2497,0.0379,10.1,0.3561,1,0,1,1750.0,1644.0,2471.714285714286,751.3877636936626,0
2020-01-08,2020-01-08,3698,2844,2402,442,2630,0.0361,12.2,0.3129,2,0,1,1554.0,1483.0,2758.8571428571427,811.2904183195633,0
2020-01-09,2020-01-09,4243,3374,2910,464,3347,0.0369,10.0,0.3679,3,0,1,2820.0,1864.0,3065.1428571428573,673.6449184774292,0
2020-01-10,2020-01-10,3177,2415,2043,372,1890,0.0226,13.6,0.3377,4,0,1,2970.0,1927.0,3268.4285714285716,791.7029866355205,0
2020-01-11,2020-01-11,2361,1834,1581,253,2299,0.0349,11.0,0.409,5,1,1,2111.0,1679.0,3298.0,782.5109157917972,0
2020-01-12,2020-01-12,2762,2238,1961,277,1322,0.0302,13.1,0.4675,6,1,1,2393.0,1962.0,3333.714285714286,722.7276375614963,0
2020-01-13,2020-01-13,4298,3242,2727,515,3576,0.0359,10.9,0.3275,0,0,1,3704.0,2469.0,3386.4285714285716,652.747234678888,1
2020-01-14,2020-01-14,3838,2884,2450,434,2478,0.0313,14.7,0.3785,1,0,1,3760.0,1750.0,3471.285714285714,734.4135334368643,0
2020-01-15,2020-01-15,3754,2864,2470,394,2476,0.0392,11.2,0.2941,2,0,1,3698.0,1554.0,3482.4285714285716,740.0938807887378,0
2020-01-16,2020-01-16,3817,2951,2510,441,1858,0.0578,5.9,0.3837,3,0,1,4243.0,2820.0,3490.4285714285716,743.1089774595206,0
2020-01-17,2020-01-17,3175,2419,2006,413,2018,0.0224,15.5,0.3363,4,0,1,3177.0,2970.0,3429.5714285714284,686.4917715318479,0
2020-01-18,2020-01-18,2336,1927,1681,246,1243,0.0347,9.4,0.3566,5,1,1,2361.0,2111.0,3429.285714285714,686.6148154255683,0
2020-01-19,2020-01-19,2597,2031,1717,314,1584,0.0413,10.0,0.3341,6,1,1,2762.0,2393.0,3425.714285714286,693.1317129006246,0
2020-01-20,2020-01-20,3715,2948,2505,443,2493,0.0468,9.5,0.3962,0,0,1,4298.0,3704.0,3402.1428571428573,721.682161936351,0
2020-01-21,2020-01-21,4459,3501,3017,484,3411,0.0245,15.1,0.3989,1,0,1,3838.0,3760.0,3318.8571428571427,628.7175912313834,0
2020-01-22,2020-01-22,4483,3552,3079,473,3126,0.0779,4.4,0.3585,2,0,1,3754.0,3698.0,3407.5714285714284,746.8868404122105,0
2020-01-23,2020-01-23,4225,3295,2805,490,3000,0.027,20.6,0.3251,3,0,1,3817.0,4243.0,3511.714285714286,847.3147219865943,0
2020-01-24,2020-01-24,3111,2484,2131,353,1721,0.0289,14.9,0.4382,4,0,1,3175.0,3177.0,3570.0,885.0094161457534,0
2020-01-25,2020-01-25,2353,1784,1535,249,1318,0.0324,12.8,0.3512,5,1,1,2336.0,2361.0,3560.8571428571427,890.0862184027213,0
2020-01-26,2020-01-26,3198,2520,2213,307,2934,0.0273,11.5,0.2839,6,1,1,2597.0,2762.0,3563.285714285714,886.2019548398015,0
2020-01-27,2020-01-27,4432,3539,3058,481,2716,0.0359,11.8,0.3768,0,0,1,3715.0,4298.0,3649.1428571428573,802.1064826591227,0
2020-01-28,2020-01-28,4664,3654,3148,506,3822,0.0265,12.4,0.3103,1,0,1,4459.0,3838.0,3751.5714285714284,855.8948255369531,0
2020-01-29,2020-01-29,4471,3544,3025,519,2938,0.0244,12.9,0.398,2,0,1,4483.0,3754.0,3780.8571428571427,887.0741097509581,0
2020-01-30,2020-01-30,4486,3499,3031,468,3046,0.0289,12.6,0.3419,3,0,1,4225.0,3817.0,3779.1428571428573,885.5012570236446,0
2020-01-31,2020-01-31,3527,2704,2304,400,2855,0.0299,11.7,0.3931,4,0,1,3111.0,3175.0,3816.4285714285716,912.4875993938751,0
2020-02-01,2020-02-01,2514,1995,1728,267,2283,0.0325,11.4,0.4373,5,1,2,2353.0,2336.0,3875.8571428571427,871.5138990231044,0
2020-02-02,2020-02-02,2993,2409,2106,303,2038,0.0266,11.3,0.3252,6,1,2,3198.0,2597.0,3898.8571428571427,825.5378910285021,0
2020-02-03,2020-02-03,4728,3694,3174,520,3046,0.0419,10.2,0.3316,0,0,2,4432.0,3715.0,3869.5714285714284,857.5594939794344,0
2020-02-04,2020-02-04,4883,3982,3472,510,3278,0.0334,14.1,0.3498,1,0,2,4664.0,4459.0,3911.8571428571427,896.3357682943299,0
2020-02-05,2020-02-05,5071,4061,3528,533,3557,0.0214,12.4,0.4136,2,0,2,4471.0,4483.0,3943.1428571428573,930.1482728703991,0
2020-02-06,2020-02-06,4638,3715,3217,498,3499,0.1733,1.9,0.3288,3,0,2,4486.0,4225.0,4028.8571428571427,1011.0271062260329,0
2020-02-07,2020-02-07,3757,2942,2512,430,2577,0.0252,13.3,0.3415,4,0,2,3527.0,3111.0,4050.5714285714284,1024.0304124947959,0
2020-02-08,2020-02-08,2761,2193,1890,303,2181,0.0352,12.5,0.3968,5,1,2,2514.0,2353.0,4083.4285714285716,1007.9955120837236,0
2020-02-09,2020-02-09,3423,2849,2498,351,3015,0.033,11.5,0.3461,6,1,2,2993.0,3198.0,4118.714285714285,946.3372750215505,0
2020-02-10,2020-02-10,5066,4016,3464,552,3571,0.0401,9.4,0.3571,0,0,2,4728.0,4432.0,4180.142857142857,872.1330992784978,0
2020-02-11,2020-02-11,4928,4045,3499,546,3455,0.0268,14.1,0.289,1,0,2,4883.0,4664.0,4228.428571428572,915.7848832454742,0
2020-02-12,2020-02-12,4996,4019,3497,522,2766,0.0349,13.5,0.4421,2,0,2,5071.0,4471.0,4234.857142857143,921.2870397024935,0
2020-02-13,2020-02-13,5004,3823,3188,635,2327,0.0385,8.3,0.2965,3,0,2,4638.0,4486.0,4224.142857142857,910.3130283170642,0
2020-02-14,2020-02-14,3675,2949,2529,420,2678,0.0337,12.6,0.3536,4,0,2,3757.0,3527.0,4276.428571428572,947.7852881222236,0
2020-02-15,2020-02-15,2556,2024,1757,267,1763,0.0466,9.1,0.3783,5,1,2,2761.0,2514.0,4264.714285714285,955.7485224133031,0
2020-02-16,2020-02-16,3732,2808,2361,447,2353,0.055,7.1,0.4443,6,1,2,3423.0,2993.0,4235.428571428572,1011.0453100863451,0
2020-02-17,2020-02-17,4958,3951,3382,569,3447,0.0544,8.7,0.2979,0,0,2,5066.0,4728.0,4279.571428571428,975.7933280401096,0
2020-02-18,2020-02-18,4869,3806,3273,533,3268,0.0266,13.3,0.4341,1,0,2,4928.0,4883.0,4264.142857142857,962.0433858150319,0
2020-02-19,2020-02-19,5224,4042,3495,547,3972,0.0338,13.4,0.38,2,0,2,4996.0,5071.0,4255.714285714285,955.4940631745856,0
2020-02-20,2020-02-20,4890,3748,3212,536,3340,0.0308,12.3,0.3699,3,0,2,5004.0,4638.0,4288.285714285715,988.2595330994174,0
2020-02-21,2020-02-21,3678,2914,2528,386,2225,0.0348,13.6,0.3265,4,0,2,3675.0,3757.0,4272.0,975.3544654807847,0
2020-02-22,2020-02-22,2456,2025,1759,266,2133,0.0284,13.7,0.4041,5,1,2,2556.0,2761.0,4272.428571428572,975.0490341760218,0
2020-02-23,2020-02-23,3444,2708,2387,321,2287,0.0372,9.6,0.3398,6,1,2,3732.0,3423.0,4258.142857142857,1004.6708297698556,0
2020-02-24,2020-02-24,5000,3974,3390,584,3587,0.0388,11.9,0.4033,0,0,2,4958.0,5066.0,4217.0,1035.2402297695485,0
2020-02-25,2020-02-25,5496,4210,3601,609,3505,0.0278,12.8,0.3062,1,0,2,4869.0,4928.0,4223.0,1040.359713432478,0
2020-02-26,2020-02-26,5059,4014,3468,546,3154,0.023,12.9,0.3463,2,0,2,5224.0,4996.0,4312.571428571428,1128.50503722739,0
2020-02-27,2020-02-27,4813,3759,3247,512,3289,0.0246,14.4,0.331,3,0,2,4890.0,5004.0,4289.0,1107.8286570283813,0
2020-02-28,2020-02-28,3810,3052,2569,483,2614,0.0319,13.5,0.3249,4,0,2,3678.0,3675.0,4278.0,1101.229161740026,0
2020-02-29,2020-02-29,2682,2169,1858,311,2074,0.0368,13.0,0.4084,5,1,2,2456.0,2556.0,4296.857142857143,1090.31867338122,0
2020-03-01,2020-03-01,3332,2754,2379,375,2194,0.0271,14.8,0.3926,6,1,3,3444.0,3732.0,4329.142857142857,1028.3061198837872,0
2020-03-02,2020-03-02,4872,3801,3264,537,2559,0.0424,10.6,0.4025,0,0,3,5000.0,4958.0,4313.142857142857,1045.1080372496344,0
2020-03-03,2020-03-03,5097,3956,3452,504,3266,0.0399,7.9,0.2777,1,0,3,5496.0,4869.0,4294.857142857143,1032.1266764261304,0
2020-03-04,2020-03-04,4714,3591,3118,473,3509,0.0346,10.3,0.3983,2,0,3,5059.0,5224.0,4237.857142857143,963.471056228702,0
2020-03-05,2020-03-05,5048,3994,3428,566,3288,0.0432,8.3,0.4534,3,0,3,4813.0,4890.0,4188.571428571428,922.4145592127187,0
2020-03-06,2020-03-06,3698,2843,2386,457,2439,0.0397,9.3,0.348,4,0,3,3810.0,3678.0,4222.142857142857,952.7074452267343,0
2020-03-07,2020-03-07,2670,2095,1798,297,2269,0.0337,11.5,0.4557,5,1,3,2682.0,2456.0,4206.142857142857,961.6808945056139,0
2020-03-08,2020-03-08,3416,2743,2362,381,2071,0.0446,9.1,0.359,6,1,3,3332.0,3444.0,4204.428571428572,964.8560958579577,0
2020-03-09,2020-03-09,4731,3830,3269,561,2586,0.0362,9.8,0.2986,0,0,3,4872.0,5000.0,4216.428571428572,952.6422653411197,0
2020-03-10,2020-03-10,4820,3718,3169,549,3196,0.0712,5.0,0.3412,1,0,3,5097.0,5496.0,4196.285714285715,937.8462408244468,0
2020-03-11,2020-03-11,4813,3711,3182,529,3062,0.0333,11.4,0.3966,2,0,3,4714.0,5059.0,4156.714285714285,898.5270751412446,0
2020-03-12,2020-03-12,4393,3508,2952,556,2599,0.03,11.0,0.3243,3,0,3,5048.0,4813.0,4170.857142857143,909.4731860755716,0
2020-03-13,2020-03-13,3316,2613,2172,441,2221,0.0405,9.1,0.3463,4,0,3,3698.0,3810.0,4077.285714285714,834.818086828031,0
2020-03-14,2020-03-14,2416,1888,1569,319,1907,0.027,14.1,0.4054,5,1,3,2670.0,2682.0,4022.714285714286,875.2503859440534,0
2020-03-15,2020-03-15,2934,2251,1937,314,2041,0.0259,14.7,0.3754,6,1,3,3416.0,3332.0,3986.4285714285716,943.2972061061114,0
2020-03-16,2020-03-16,2732,2157,1809,348,2037,0.0522,7.0,0.4015,0,0,3,4731.0,4872.0,3917.5714285714284,1007.2971850688336,0
2020-03-17,2020-03-17,3805,3007,2525,482,3331,0.0419,9.0,0.375,1,0,3,4820.0,5097.0,3632.0,1021.5137460324812,0
2020-03-18,2020-03-18,3748,2976,2508,468,2432,0.0394,9.0,0.3855,2,0,3,4813.0,4714.0,3487.0,888.1020962329237,0
2020-03-19,2020-03-19,3678,2883,2471,412,2636,0.0501,8.5,0.3491,3,0,3,4393.0,5048.0,3334.8571428571427,692.8401519762385,0
2020-03-20,2020-03-20,3322,2647,2239,408,2091,0.0219,14.1,0.3803,4,0,3,3316.0,3698.0,3232.714285714286,548.5151818882377,0
2020-03-21,2020-03-21,2701,2049,1749,300,1556,0.03,11.4,0.34,5,1,3,2416.0,2670.0,3233.5714285714284,548.6716860268997,0
2020-03-22,2020-03-22,3263,2469,2120,349,2023,0.0491,10.8,0.4241,6,1,3,2934.0,3416.0,3274.285714285714,484.74210128880515,0
2020-03-23,2020-03-23,4105,3166,2690,476,2608,0.0653,5.0,0.3359,0,0,3,2732.0,4731.0,3321.285714285714,461.64911433023013,0
2020-03-24,2020-03-24,4156,3247,2766,481,2976,0.0231,13.0,0.4074,1,0,3,3805.0,4820.0,3517.4285714285716,461.2240443077517,0
2020-03-25,2020-03-25,4153,3367,2878,489,3770,0.0538,7.3,0.3517,2,0,3,3748.0,4813.0,3567.5714285714284,513.7836305757498,0
2020-03-26,2020-03-26,4256,3394,2944,450,2610,0.0237,11.2,0.3684,3,0,3,3678.0,4393.0,3625.4285714285716,558.3579667628986,0
2020-03-27,2020-03-27,3818,3002,2588,414,2448,0.0306,12.1,0.3449,4,0,3,3322.0,3316.0,3708.0,607.9627181551886,0
2020-03-28,2020-03-28,3045,2438,2103,335,2091,0.0356,15.9,0.3325,5,1,3,2701.0,2416.0,3778.8571428571427,583.9050803487848,0
2020-03-29,2020-03-29,4079,3047,2603,444,2941,0.043,7.2,0.2908,6,1,3,3263.0,2934.0,3828.0,483.9999999999769,0
2020-03-30,2020-03-30,4899,3852,3280,572,3417,0.1984,1.5,0.3096,0,0,3,4105.0,2732.0,3944.5714285714284,419.1637934200214,0
2020-03-31,2020-03-31,4943,3822,3310,512,3853,0.0266,11.2,0.339,1,0,3,4156.0,3805.0,4058.0,555.176248291155,0
2020-04-01,2020-04-01,4907,3799,3317,482,2346,0.029,16.2,0.3613,2,0,4,4153.0,3748.0,4170.428571428572,649.9312417845396,0
2020-04-02,2020-04-02,4933,3838,3305,533,2378,0.0328,14.4,0.3936,3,0,4,4256.0,3678.0,4278.142857142857,706.5739943726935,0
2020-04-03,2020-04-03,4665,3498,2975,523,2962,0.0307,11.5,0.3372,4,0,4,3818.0,3322.0,4374.857142857143,748.1480309340185,0
2020-04-04,2020-04-04,3366,2536,2175,361,2762,0.0408,10.1,0.3343,5,1,4,3045.0,2701.0,4495.857142857143,710.6286954923187,0
2020-04-05,2020-04-05,3976,3045,2644,401,2090,0.0354,13.7,0.3044,6,1,4,4079.0,3263.0,4541.714285714285,603.714809681312,0
2020-04-06,2020-04-06,4981,3921,3351,570,2161,0.0567,7.7,0.3714,0,0,4,4899.0,4105.0,4527.0,617.9592758965904,0
2020-04-07,2020-04-07,5331,4144,3552,592,3818,0.0311,11.9,0.4043,1,0,4,4943.0,4156.0,4538.714285714285,626.898905801573,0
2020-04-08,2020-04-08,5331,4203,3656,547,3687,0.0205,12.0,0.3995,2,0,4,4907.0,4153.0,4594.142857142857,683.2248113594189,0
2020-04-09,2020-04-09,5063,3982,3426,556,2981,0.0242,13.8,0.3799,3,0,4,4933.0,4256.0,4654.714285714285,732.5950937786448,0
2020-04-10,2020-04-10,4252,3354,2869,485,2500,0.0186,19.5,0.3862,4,0,4,4665.0,3818.0,4673.285714285715,742.4075058631039,0
2020-04-11,2020-04-11,3656,2712,2279,433,2122,0.0294,12.6,0.4364,5,1,4,3366.0,3045.0,4614.285714285715,759.3922381935056,0
2020-04-12,2020-04-12,4152,3125,2666,459,2874,0.0382,9.6,0.3749,6,1,4,3976.0,4079.0,4655.714285714285,684.1222391467829,0
2020-04-13,2020-04-13,5089,3922,3379,543,3183,0.0417,10.5,0.377,0,0,4,4981.0,4899.0,4680.857142857143,657.701915402243,0
2020-04-14,2020-04-14,5491,4314,3721,593,3890,0.0768,5.0,0.3328,1,0,4,5331.0,4943.0,4696.285714285715,667.1156107416522,0
2020-04-15,2020-04-15,5665,4424,3754,670,2663,0.0448,8.1,0.2883,2,0,4,5331.0,4907.0,4719.142857142857,694.6594917826854,0
2020-04-16,2020-04-16,5423,4203,3592,611,3306,0.0466,9.1,0.3188,3,0,4,5063.0,4933.0,4766.857142857143,752.7340009528234,0
2020-04-17,2020-04-17,4688,3682,3146,536,2725,0.0425,9.2,0.3548,4,0,4,4252.0,4665.0,4818.285714285715,787.8197159007086,0
2020-04-18,2020-04-18,4055,3007,2521,486,2665,0.0334,11.6,0.3649,5,1,4,3656.0,3366.0,4880.571428571428,752.0081686486214,0
2020-04-19,2020-04-19,4830,3671,3057,614,3051,0.0497,8.2,0.4322,6,1,4,4152.0,3976.0,4937.571428571428,652.2202739215127,0
2020-04-20,2020-04-20,5908,4517,3869,648,4281,0.0292,13.5,0.3445,0,0,4,5089.0,4981.0,5034.428571428572,559.9297149770246,0
2020-04-21,2020-04-21,5633,4377,3722,655,3041,0.0471,10.3,0.3925,1,0,4,5491.0,5331.0,5151.428571428572,651.3388409378415,0
2020-04-22,2020-04-22,5786,4520,3856,664,3901,0.0302,10.1,0.3248,2,0,4,5665.0,5331.0,5171.714285714285,665.7296033389755,0
2020-04-23,2020-04-23,5967,4758,4074,684,4223,0.0385,9.1,0.3278,3,0,4,5423.0,5063.0,5189.0,682.0434981240552,0
2020-04-24,2020-04-24,4937,3879,3319,560,4078,0.0337,11.1,0.298,4,0,4,4688.0,4252.0,5266.714285714285,741.5469673337412,0
2020-04-25,2020-04-25,4327,3284,2814,470,2750,0.031,13.5,0.329,5,1,4,4055.0,3656.0,5302.285714285715,714.643900667926,0
2020-04-26,2020-04-26,5086,3964,3393,571,3561,0.053,7.9,0.3721,6,1,4,4830.0,4152.0,5341.142857142857,638.9035995545595,0
2020-04-27,2020-04-27,6038,4771,4054,717,3324,0.046,8.0,0.34,0,0,4,5908.0,5089.0,5377.714285714285,611.5084393763789,0
2020-04-28,2020-04-28,6324,4920,4210,710,3273,0.0348,8.9,0.3749,1,0,4,5633.0,5491.0,5396.285714285715,631.9303005568474,0
2020-04-29,2020-04-29,6062,4735,4006,729,4399,0.0649,5.9,0.3468,2,0,4,5786.0,5665.0,5495.0,722.5445776328465,0
2020-04-30,2020-04-30,5520,4375,3776,599,3709,0.051,7.8,0.3312,3,0,4,5967.0,5423.0,5534.428571428572,748.1476808631528,0
2020-05-01,2020-05-01,4670,3621,3068,553,3635,0.0302,9.4,0.4432,4,0,5,4937.0,4688.0,5470.571428571428,723.7513056160345,0
2020-05-02,2020-05-02,4171,3145,2683,462,2293,0.0282,13.8,0.3572,5,1,5,4327.0,4055.0,5432.428571428572,762.5535734497051,0
2020-05-03,2020-05-03,4716,3648,3067,581,3401,0.0251,11.6,0.4024,6,1,5,5086.0,4830.0,5410.142857142857,801.527797099871,0
2020-05-04,2020-05-04,5939,4567,3882,685,4729,0.0322,10.7,0.3244,0,0,5,6038.0,5908.0,5357.285714285715,837.8434050755153,1
2020-05-05,2020-05-05,6361,4900,4169,731,4421,0.0266,12.4,0.365,1,0,5,6324.0,5633.0,5343.142857142857,825.177643212118,0
2020-05-06,2020-05-06,6659,5322,4580,742,4556,0.0444,9.3,0.3705,2,0,5,6062.0,5786.0,5348.428571428572,832.5929091584404,0
2020-05-07,2020-05-07,6264,4857,4067,790,4194,0.035,11.1,0.3456,3,0,5,5520.0,5967.0,5433.714285714285,941.343315743624,0
2020-05-08,2020-05-08,5359,4202,3592,610,2979,0.031,10.1,0.2512,4,0,5,4670.0,4937.0,5540.0,993.2787457036558,0
2020-05-09,2020-05-09,4593,3452,2932,520,3656,0.0372,11.7,0.357,5,1,5,4171.0,4327.0,5638.428571428572,924.4511627884474,0
2020-05-10,2020-05-10,5092,3917,3338,579,3191,0.0352,8.8,0.4008,6,1,5,4716.0,5086.0,5698.714285714285,820.7510207701223,0
2020-05-11,2020-05-11,6563,5112,4278,834,4585,0.1434,2.3,0.3552,0,0,5,5939.0,6038.0,5752.428571428572,755.4217049972231,0
2020-05-12,2020-05-12,6124,4775,4028,747,3475,0.0351,9.6,0.3569,1,0,5,6361.0,6324.0,5841.571428571428,815.5329253812569,0
2020-05-13,2020-05-13,5817,4596,3886,710,3431,0.0252,14.5,0.2718,2,0,5,6659.0,6062.0,5807.714285714285,795.0366268890992,0
2020-05-14,2020-05-14,6057,4583,3937,646,4632,0.0328,12.8,0.31,3,0,5,6264.0,5520.0,5687.428571428572,703.1616355534801,0
2020-05-15,2020-05-15,4958,3829,3183,646,3210,0.0312,13.6,0.3689,4,0,5,5359.0,4670.0,5657.857142857143,678.8034640874357,0
2020-05-16,2020-05-16,3651,2827,2384,443,3088,0.0326,15.2,0.3838,5,1,5,4593.0,4171.0,5600.571428571428,723.6663266871776,0
2020-05-17,2020-05-17,4248,3291,2737,554,2860,0.0334,11.3,0.4098,6,1,5,5092.0,4716.0,5466.0,983.2785295462464,0
2020-05-18,2020-05-18,5624,4231,3588,643,3042,0.0365,10.9,0.3385,0,0,5,6563.0,5939.0,5345.428571428572,1083.4286404962638,0
2020-05-19,2020-05-19,5595,4300,3666,634,4117,0.042,8.4,0.3613,1,0,5,6124.0,6361.0,5211.285714285715,958.4768670979333,0
2020-05-20,2020-05-20,5213,4106,3466,640,3278,0.0405,9.5,0.3498,2,0,5,5817.0,6659.0,5135.714285714285,893.1479374074619,0
2020-05-21,2020-05-21,5156,3990,3372,618,3756,0.0333,12.4,0.3095,3,0,5,6057.0,6264.0,5049.428571428572,844.1944596562171,0
2020-05-22,2020-05-22,4350,3343,2816,527,2967,0.0262,14.7,0.2668,4,0,5,4958.0,5359.0,4920.714285714285,725.2782717195789,0
2020-05-23,2020-05-23,3446,2696,2291,405,1757,0.0254,11.1,0.387,5,1,5,3651.0,4593.0,4833.857142857143,755.8314248938791,0
2020-05-24,2020-05-24,3945,2969,2479,490,2762,0.0398,9.9,0.3708,6,1,5,4248.0,5092.0,4804.571428571428,811.2418170399346,0
2020-05-25,2020-05-25,4639,3610,3054,556,4022,0.0371,10.8,0.3305,0,0,5,5624.0,6563.0,4761.285714285715,852.9024395723937,0
2020-05-26,2020-05-26,5224,4069,3416,653,3718,0.0279,12.3,0.2828,1,0,5,5595.0,6124.0,4620.571428571428,763.405715012834,0
2020-05-27,2020-05-27,5242,4105,3474,631,3509,0.0525,6.1,0.3745,2,0,5,5213.0,5817.0,4567.571428571428,694.2239929453053,0
2020-05-28,2020-05-28,4939,3966,3371,595,3767,0.0998,3.7,0.3414,3,0,5,5156.0,6057.0,4571.714285714285,698.7891227653798,0
2020-05-29,2020-05-29,4387,3486,2949,537,3065,0.0428,9.3,0.3814,4,0,5,4350.0,4958.0,4540.714285714285,672.8817910761711,0
2020-05-30,2020-05-30,3327,2583,2189,394,2382,0.0455,7.9,0.4469,5,1,5,3446.0,3651.0,4546.0,671.277389261179,0
2020-05-31,2020-05-31,3692,2919,2482,437,2097,0.0328,9.8,0.2791,6,1,5,3945.0,4248.0,4529.0,704.4640989196241,0
2020-06-01,2020-06-01,4734,3707,3133,574,3298,0.0327,10.3,0.326,0,0,6,4639.0,5624.0,4492.857142857143,744.7579984064943,0
2020-06-02,2020-06-02,4727,3690,3057,633,3614,0.0464,9.4,0.3462,1,0,6,5224.0,5595.0,4506.428571428572,748.7199870763372,0
2020-06-03,2020-06-03,4994,3869,3239,630,3038,0.0268,15.1,0.4111,2,0,6,5242.0,5213.0,4435.428571428572,690.6453159045708,0
2020-06-04,2020-06-04,4767,3733,3156,577,3796,0.0298,11.8,0.2874,3,0,6,4939.0,5156.0,4400.0,647.3798472818249,0
2020-06-05,2020-06-05,4124,3247,2778,469,2775,0.0346,12.0,0.4407,4,0,6,4387.0,4350.0,4375.428571428572,626.4377748142733,0
2020-06-06,2020-06-06,3230,2425,2045,380,1880,0.0248,13.5,0.3774,5,1,6,3327.0,3446.0,4337.857142857143,633.4754477145232,0
2020-06-07,2020-06-07,3906,3049,2574,475,3070,0.0547,7.8,0.3602,6,1,6,3692.0,3945.0,4324.0,659.7875920829667,0
2020-06-08,2020-06-08,4895,3787,3188,599,3194,0.0348,13.9,0.3447,0,0,6,4734.0,4639.0,4354.571428571428,629.9041877256082,0
2020-06-09,2020-06-09,4871,3644,3050,594,3597,0.0338,10.5,0.3352,1,0,6,4727.0,5224.0,4377.571428571428,648.7256372157067,0
2020-06-10,2020-06-10,4989,3857,3269,588,3252,0.0273,12.7,0.3945,2,0,6,4994.0,5242.0,4398.142857142857,663.7618620588123,0
2020-06-11,2020-06-11,4633,3560,3015,545,3116,0.0353,7.6,0.3121,3,0,6,4767.0,4939.0,4397.428571428572,663.0160523805272,0
2020-06-12,2020-06-12,4475,3292,2757,535,3235,0.0507,6.2,0.3717,4,0,6,4124.0,4387.0,4378.285714285715,652.4169715464774,0
2020-06-13,2020-06-13,2967,2304,1942,362,2182,0.0207,14.3,0.3592,5,1,6,3230.0,3327.0,4428.428571428572,643.0370277422531,0
2020-06-14,2020-06-14,3507,2684,2282,402,1616,0.0314,12.6,0.3375,6,1,6,3906.0,3692.0,4390.857142857143,726.9388852284044,0
2020-06-15,2020-06-15,4337,3348,2794,554,2500,0.043,8.3,0.4649,0,0,6,4895.0,4734.0,4333.857142857143,784.645870987107,0
2020-06-16,2020-06-16,4470,3461,2964,497,3406,0.0379,8.3,0.3748,1,0,6,4871.0,4727.0,4254.142857142857,745.5046229615991,0
2020-06-17,2020-06-17,4439,3450,2898,552,2962,0.0258,14.4,0.3831,2,0,6,4989.0,4994.0,4196.857142857143,704.4824172329993,0
2020-06-18,2020-06-18,4895,3677,3132,545,3099,0.0539,7.1,0.3993,3,0,6,4633.0,4767.0,4118.285714285715,627.9200358553192,0
2020-06-19,2020-06-19,3924,2911,2459,452,2139,0.0271,16.2,0.3058,4,0,6,4475.0,4124.0,4155.714285714285,670.1056419912796,0
2020-06-20,2020-06-20,2827,2190,1851,339,1544,0.0316,9.1,0.4481,5,1,6,2967.0,3230.0,4077.0,658.6129364049677,0
2020-06-21,2020-06-21,3481,2668,2256,412,1589,0.0284,13.4,0.2665,6,1,6,3507.0,3906.0,4057.0,698.8354598902192,0
2020-06-22,2020-06-22,4627,3493,2935,558,3095,0.0315,9.8,0.3244,0,0,6,4337.0,4895.0,4053.285714285714,702.3063705358313,0
2020-06-23,2020-06-23,4561,3493,2950,543,2854,0.035,12.7,0.3379,1,0,6,4470.0,4871.0,4094.714285714286,729.8453521775775,0
2020-06-24,2020-06-24,4626,3521,2982,539,2749,0.0446,9.2,0.3796,2,0,6,4439.0,4989.0,4107.714285714285,738.4042962780477,0
2020-06-25,2020-06-25,4137,3215,2668,547,2793,0.0313,10.6,0.3704,3,0,6,4895.0,4633.0,4134.428571428572,755.5703931782882,0
2020-06-26,2020-06-26,3555,2675,2248,427,2591,0.0292,11.6,0.3613,4,0,6,3924.0,4475.0,4026.1428571428573,678.8196688790899,0
2020-06-27,2020-06-27,2671,1999,1680,319,2712,0.0396,8.9,0.3778,5,1,6,2827.0,2967.0,3973.4285714285716,702.0051892359916,0
2020-06-28,2020-06-28,3486,2635,2233,402,1796,0.017,13.8,0.329,6,1,6,3481.0,3507.0,3951.1428571428573,745.5884540798077,0
2020-06-29,2020-06-29,4000,3119,2616,503,3196,0.0409,9.6,0.3019,0,0,6,4627.0,4337.0,3951.8571428571427,745.0651936959057,0
2020-06-30,2020-06-30,3828,3013,2553,460,3010,0.0345,10.6,0.3947,1,0,6,4561.0,4470.0,3862.285714285714,685.6956842714897,0
2020-07-01,2020-07-01,3935,3049,2599,450,2378,0.05,8.2,0.3921,2,0,7,4626.0,4439.0,3757.5714285714284,613.3636379676642,0
2020-07-02,2020-07-02,3633,2881,2397,484,2577,0.0892,3.6,0.432,3,0,7,4137.0,4895.0,3658.8571428571427,494.3667426015346,0
